	participantId	interactionType	interactionTypeCount	interactionDurationSum
144	hoMzF8Cf1Y5j	add_to_list_via_scatterplot_click	10	33123
145	hoMzF8Cf1Y5j	axes_attribute_changed	10	0
146	hoMzF8Cf1Y5j	change_attribute_distribution_results	9	0
147	hoMzF8Cf1Y5j	mouseout	56	162886
148	hoMzF8Cf1Y5j	mouseout_from_list	1	316
149	hoMzF8Cf1Y5j	mouseover	56	14111
150	hoMzF8Cf1Y5j	mouseover_from_list	1	255
