	age	appMode	appPhase	appType	education	first_name	gender	id	interactionAt	interactionType	last_name	occupation	participantId	party	policy_strength_ban_abortion_after_6_weeks	policy_strength_ban_alcohol_sales_on_sundays	policy_strength_budget_for_free_school_lunch_program	policy_strength_increase_budget_for_medicare_coverage	policy_strength_increase_budget_for_veterans_affairs	policy_strength_increase_gun_control_legislation	policy_strength_legalize_medical_marijuana	political_experience	processed_at	relativeInteractionAt	religion
0	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024153705	add_to_list_via_scatterplot_click	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024153711	54.694000005722046	0.0
1	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024154280	mouseout	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024154286	55.26900005340576	0.0
2	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024280895	mouseout	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024280902	181.8840000629425	0.0
3	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024301035	add_to_list_via_scatterplot_click	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024301041	202.02400016784668	0.0
4	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024301462	mouseout	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024301470	202.45099997520447	0.0
5	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024322229	mouseout	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024322237	223.21800017356873	0.0
6	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024327596	mouseout	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024327604	228.58500003814697	0.0
7	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024328863	mouseout	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024328870	229.85199999809265	0.0
8	0.0	live	phase_1	MITIGATION	0.0	0.0	0.0	0.0	1567024332196	mouseout_from_list	0.0	0.0	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024332205	233.18500018119812	0.0
9	0.20524452591995979	live	phase_1	MITIGATION	0.6364688482799079	0.682953854899998	0.4995112414467253	0.6862512964722629	1567024342915	add_to_list_via_scatterplot_click	0.6856675866155686	0.8464660067212371	nY9fN95eZQaX	0.0	0.20524452591995979	0.4701630172799731	0.4701630172799731	0.4701630172799731	0.4701630172799731	0.20524452591995979	0.4701630172799731	0.20524452591995979	1567024342927	243.90400004386902	0.40369310779285217
10	0.21692679673709536	live	phase_1	MITIGATION	0.6500835490676239	0.710019574957306	0.49975574010747437	0.7133623198474266	1567024343012	mouseout	0.7127707680109112	0.8542676418053289	nY9fN95eZQaX	0.0	0.21692679673709536	0.4779511978247303	0.4779511978247303	0.4779511978247303	0.4779511978247303	0.21692679673709536	0.4779511978247303	0.21692679673709536	1567024343019	244.00100016593933	0.4222405146195819
11	0.22546557489562669	live	phase_1	MITIGATION	0.6609668792829639	0.7325679634217572	0.4998778998778999	0.7359506568082719	1567024348896	mouseout	0.7353522137053503	0.860640863742363	nY9fN95eZQaX	0.0	0.22546557489562669	0.4836437165970845	0.4836437165970845	0.4836437165970845	0.4836437165970845	0.22546557489562669	0.4836437165970845	0.22546557489562669	1567024348902	249.88499999046326	0.43683758774054526
12	0.2317484449749866	live	phase_1	MITIGATION	0.6697706026579335	0.6688553113582401	0.4999389573922598	0.6734133401549969	1567024353662	mouseout	0.6726072029659846	0.7318364145825096	nY9fN95eZQaX	0.0	0.2317484449749866	0.48783229664999106	0.48783229664999106	0.48783229664999106	0.2317484449749866	0.0	0.48783229664999106	0.2317484449749866	1567024353671	254.65100002288818	0.4484499972914717
13	0.2363941099482213	live	phase_1	MITIGATION	0.5154410029097591	0.6133079200088396	0.49996948055911616	0.6190597720742079	1567024370112	mouseout	0.6180427924287908	0.7406746861725084	nY9fN95eZQaX	0.0	0.2363941099482213	0.49092940663214757	0.2363941099482213	0.2363941099482213	0.2363941099482213	0.0	0.49092940663214757	0.2363941099482213	1567024370121	271.1010000705719	0.4577673619449354
14	0.23984165357601683	live	phase_1	MITIGATION	0.36575789498371714	0.5642876426531518	0.499984740745262	0.571249860281388	1567024373546	mouseout	0.5700192350696189	0.7481453638371436	nY9fN95eZQaX	0.0	0.23984165357601683	0.4932277690506779	0.23984165357601683	0.23984165357601683	0.23984165357601683	0.0	0.4932277690506779	0.0	1567024373554	274.5350000858307	0.465294700406225
15	0.24240695112231725	live	phase_1	MITIGATION	0.21945457283119696	0.5205658722459056	0.49999237048905165	0.5287535368497143	1567024379412	mouseout	0.5273067221357243	0.6317653818296123	nY9fN95eZQaX	0.0	0.24240695112231725	0.24240695112231725	0.24240695112231725	0.24240695112231725	0.24240695112231725	0.0	0.24240695112231725	0.0	1567024379419	280.4010000228882	0.4714096624156383
16	0.24431959055060282	live	phase_1	MITIGATION	0.22966303406836885	0.5460527027002406	0.4999961852736303	0.5543013925457196	1567024380846	mouseout	0.5528442115343246	0.6399545693249798	nY9fN95eZQaX	0.0	0.24431959055060282	0.24431959055060282	0.24431959055060282	0.24431959055060282	0.24431959055060282	0.0	0.24431959055060282	0.0	1567024380854	281.835000038147	0.4763996328344908
17	0.24574774443052483	live	phase_1	MITIGATION	0.23820296948052078	0.5686977670556366	0.49999809264409123	0.5770041024958865	1567024383883	mouseout	0.5755371547409063	0.647019524220988	nY9fN95eZQaX	0.0	0.24574774443052483	0.24574774443052483	0.24574774443052483	0.24574774443052483	0.24574774443052483	0.0	0.24574774443052483	0.0	1567024383891	284.87199997901917	0.4804865356696978
18	0.2468153223439935	live	phase_1	MITIGATION	0.24537362792095796	0.5889497702801998	0.4999990463238646	0.597310902412735	1567024390029	mouseout	0.5958346931879644	0.6531450378611308	nY9fN95eZQaX	0.0	0.2468153223439935	0.2468153223439935	0.2468153223439935	0.2468153223439935	0.2468153223439935	0.0	0.2468153223439935	0.0	1567024390037	291.018000125885	0.4838438670991072
19	0.24761402461216364	live	phase_1	MITIGATION	0.25141332370834335	0.6071676766196241	0.49999952316238705	0.6155811809833371	1567024391708	mouseout	0.6140961401592635	0.6584790220253416	nY9fN95eZQaX	0.0	0.24761402461216364	0.24761402461216364	0.24761402461216364	0.24761402461216364	0.24761402461216364	0.0	0.24761402461216364	0.0	1567024391717	292.6970000267029	0.4866086732673931
20	0.24821194054773776	live	phase_1	MITIGATION	0.25651378221001453	0.6236420764353308	0.4999997615813072	0.6321058720180855	1567024395780	mouseout	0.6306123684441058	0.6631412568437292	nY9fN95eZQaX	0.0	0.24821194054773776	0.24821194054773776	0.24821194054773776	0.24821194054773776	0.24821194054773776	0.0	0.24821194054773776	0.0	1567024395788	296.76900005340576	0.48889015292022575
21	0.24865975422384612	live	phase_1	MITIGATION	0.26083060590650986	0.6386107257230893	0.499999880790682	0.6471230123770599	1567024396762	mouseout	0.6456213649949727	0.6672297545132113	nY9fN95eZQaX	0.0	0.24865975422384612	0.24865975422384612	0.24865975422384612	0.24865975422384612	0.24865975422384612	0.0	0.24865975422384612	0.0	1567024396769	297.75100016593933	0.49077595334943636
22	0.24899526453204024	live	phase_1	MITIGATION	0.2644910397987893	0.6522700318441463	0.4999999403953481	0.6608292413069015	1567024400262	mouseout	0.6593197278483789	0.6708254646239686	nY9fN95eZQaX	0.0	0.24899526453204024	0.24899526453204024	0.24899526453204024	0.24899526453204024	0.24899526453204024	0.0	0.24899526453204024	0.0	1567024400271	301.25100016593933	0.4923368561898618
23	0.2492467006878758	live	phase_1	MITIGATION	0.2675998216176616	0.6647836678235486	0.49999997019767584	0.673388424943461	1567024405228	add_to_list_via_scatterplot_click	0.6718712888155063	0.6739958049312249	nY9fN95eZQaX	0.0	0.2492467006878758	0.2492467006878758	0.2492467006878758	0.2492467006878758	0.2492467006878758	0.0	0.2492467006878758	0.0	1567024405236	306.2170000076294	0.4936303174227563
24	0.24943516734525695	live	phase_1	MITIGATION	0.27024365065555833	0.6762891192168443	0.49999998509883836	0.6849382109338049	1567024405680	mouseout	0.6834136667270756	0.6767973465469379	nY9fN95eZQaX	0.0	0.24943516734525695	0.24943516734525695	0.24943516734525695	0.24943516734525695	0.24943516734525695	0.0	0.24943516734525695	0.0	1567024405688	306.6690001487732	0.49470317754486604
25	0.24957645525291072	live	phase_1	MITIGATION	0.27249464462680795	0.6869027201613712	0.4999999925494193	0.6955950704531368	1567024409128	mouseout	0.6940633083909331	0.6792778812721294	nY9fN95eZQaX	0.0	0.24957645525291072	0.24957645525291072	0.24957645525291072	0.24957645525291072	0.24957645525291072	0.0	0.24957645525291072	0.0	1567024409135	310.1170001029968	0.49559376097599006
26	0.24968238628089046	live	phase_1	MITIGATION	0.2744130444528259	0.6967235703050141	0.4999999962747097	0.705458219773508	1567024410713	mouseout	0.703919409336832	0.6814780312898121	nY9fN95eZQaX	0.0	0.24968238628089046	0.24968238628089046	0.24968238628089046	0.24968238628089046	0.24968238628089046	0.0	0.24968238628089046	0.0	1567024410721	311.7020001411438	0.49633351927680613
27	0.24976181492761673	live	phase_1	MITIGATION	0.2760493526382708	0.66381327130636	0.49999999813735485	0.673843087424423	1567024412078	mouseout	0.6720765650304115	0.6834325156364933	nY9fN95eZQaX	0.0	0.24976181492761673	0.24976181492761673	0.24976181492761673	0.24976181492761673	0.24976181492761673	0.0	0.24976181492761673	0.0	1567024412087	313.06700015068054	0.4969483290282689
28	0.24982137537761873	live	phase_1	MITIGATION	0.2774460397721532	0.6326908082880873	0.4999999990686774	0.644026636371226	1567024413296	mouseout	0.6420306069381706	0.5802282083799597	nY9fN95eZQaX	0.0	0.24982137537761873	0.24982137537761873	0.24982137537761873	0.24982137537761873	0.24982137537761873	0.0	0.24982137537761873	0.0	1567024413305	314.2850000858307	0.4974595250880718
29	0.2498660395094281	live	phase_1	MITIGATION	0.2786389179400641	0.6031748796714694	0.4999999995343387	0.6158273398172533	1567024414748	mouseout	0.6136000478033581	0.5822929127517813	nY9fN95eZQaX	0.0	0.2498660395094281	0.2498660395094281	0.2498660395094281	0.2498660395094281	0.2498660395094281	0.0	0.2498660395094281	0.0	1567024414757	315.7369999885559	0.49788472883783297
30	0.24989953411822396	live	phase_1	MITIGATION	0.27965825449457915	0.5751075807551911	0.49999999976716936	0.589087095127094	1567024415912	mouseout	0.5866268196672234	0.5841338572700063	nY9fN95eZQaX	0.0	0.24989953411822396	0.24989953411822396	0.24989953411822396	0.24989953411822396	0.24989953411822396	0.0	0.24989953411822396	0.0	1567024415922	316.9010000228882	0.49823851603693736
31	0.2499246531119318	live	phase_1	MITIGATION	0.2805296814367535	0.5859881857307934	0.4999999998835847	0.6000286001980475	1567024424131	add_to_list_via_scatterplot_click	0.5975582301083251	0.5857768880241739	nY9fN95eZQaX	0.0	0.2499246531119318	0.2499246531119318	0.2499246531119318	0.2499246531119318	0.2499246531119318	0.0	0.2499246531119318	0.0	1567024424140	325.12000012397766	0.49853295808771503
32	0.2499434912532016	live	phase_1	MITIGATION	0.2812749424383142	0.5962009732576563	0.49999999994179234	0.6103014576371153	1567024424445	mouseout	0.6078211386430028	0.5872445547532681	nY9fN95eZQaX	0.0	0.2499434912532016	0.2499434912532016	0.2499434912532016	0.2499434912532016	0.2499434912532016	0.0	0.2499434912532016	0.0	1567024424454	325.4340000152588	0.4987780626175472
33	0.24995761923819582	live	phase_1	MITIGATION	0.2819125098125388	0.5699689562261114	0.0	0.5854160028486894	1567024441462	mouseout	0.5826994925833546	0.5885565907230581	nY9fN95eZQaX	0.0	0.24995761923819582	0.24995761923819582	0.24995761923819582	0.24995761923819582	0.24995761923819582	0.0	0.24995761923819582	0.0	1567024441471	342.45099997520447	0.4989821334376904
34	0.0	live	phase_1	MITIGATION	0.28245809651597065	0.5448252017570039	0.0	0.5616287656242926	1567024450596	mouseout	0.5586744244380265	0.589730311712308	nY9fN95eZQaX	0.0	0.24996821487767273	0.24996821487767273	0.24996821487767273	0.24996821487767273	0.24996821487767273	0.0	0.24996821487767273	0.0	1567024450605	351.585000038147	0.4991520655594466
35	0.0	live	phase_1	MITIGATION	0.2829250828359011	0.5206769392012665	0.0	0.5388468526180396	1567024451015	mouseout	0.5356530620965607	0.5907809497342118	nY9fN95eZQaX	0.0	0.24997616141082546	0.24997616141082546	0.24997616141082546	0.24997616141082546	0.24997616141082546	0.0	0.24997616141082546	0.0	1567024451025	352.00400018692017	0.4992935876299981
36	0.0	live	phase_1	MITIGATION	0.2833248733011522	0.49744143034671706	0.0	0.5169874143833206	1567024451328	mouseout	0.5135525752946539	0.48965241717254215	nY9fN95eZQaX	0.0	0.24998212120018748	0.24998212120018748	0.24998212120018748	0.24998212120018748	0.24998212120018748	0.0	0.24998212120018748	0.0	1567024451338	352.31700015068054	0.4994114616085984
37	0.0	live	phase_1	MITIGATION	0.28366719619981917	0.5078543588652606	0.0	0.5274778036087553	1567024472879	mouseout	0.5240301759701287	0.49070640869644355	nY9fN95eZQaX	0.0	0.24998659098005305	0.24998659098005305	0.24998659098005305	0.24998659098005305	0.24998659098005305	0.0	0.24998659098005305	0.0	1567024472888	373.8680000305176	0.49950964753758176
38	0.0	live	phase_1	MITIGATION	0.2839603556493976	0.5177236762147797	0.0	0.5374238748018918	1567024531946	mouseout_from_list	0.5339635814194672	0.49165128573445804	nY9fN95eZQaX	0.0	0.24998994327999002	0.24998994327999002	0.24998994327999002	0.24998994327999002	0.24998994327999002	0.0	0.24998994327999002	0.0	1567024531956	432.9350001811981	0.49959143972749676
39	0.0	live	phase_1	MITIGATION	0.2842114442629996	0.5270901643173213	0.0	0.5468664566144741	1567024532746	mouseout_from_list	0.5433936119302094	0.4924986824324096	nY9fN95eZQaX	0.0	0.24999245748527688	0.24999245748527688	0.24999245748527688	0.24999245748527688	0.24999245748527688	0.0	0.24999245748527688	0.0	1567024532757	433.7350001335144	0.4996595794670158
40	0.0	live	phase_1	MITIGATION	0.28442652295954707	0.5359906266359042	0.0	0.5558423945322781	1567024533912	mouseout_from_list	0.5523571054601493	0.4932589275741711	nY9fN95eZQaX	0.0	0.24999434312817992	0.24999434312817992	0.24999434312817992	0.24999434312817992	0.24999434312817992	0.0	0.24999434312817992	0.0	1567024533923	434.9010000228882	0.499716348409455
41	0.0	live	phase_1	MITIGATION	0.28461077327980944	0.5444583617994352	0.0	0.5643850250612034	1567024534231	mouseout_from_list	0.5608873917237858	0.4939412033741277	nY9fN95eZQaX	0.0	0.24999575735413504	0.24999575735413504	0.24999575735413504	0.24999575735413504	0.24999575735413504	0.0	0.24999575735413504	0.0	1567024534240	435.22000002861023	0.4997636460219398
42	0.0	live	phase_1	MITIGATION	0.28476862662261926	0.5525235711403998	0.0	0.5725245837478572	1567024535379	mouseout_from_list	0.5690147001271681	0.4945536826625364	nY9fN95eZQaX	0.0	0.24999681802010132	0.24999681802010132	0.24999681802010132	0.24999681802010132	0.24999681802010132	0.0	0.24999681802010132	0.0	1567024535391	436.3680000305176	0.49980305386795043
43	0.0	live	phase_1	MITIGATION	0.2849038740532027	0.5308946247031574	0.0	0.5523077947316919	1567024561662	mouseout	0.5485509462136002	0.4951036478138432	nY9fN95eZQaX	0.0	0.0	0.2499976135176072	0.2499976135176072	0.0	0.2499976135176072	0.0	0.2499976135176072	0.0	1567024561672	462.6510000228882	0.49983588899696785
44	0.0	live	phase_1	MITIGATION	0.2850197597180364	0.509894302201272	0.0	0.5327289223270373	1567024562946	mouseout	0.5287235818122469	0.4955975941783327	nY9fN95eZQaX	0.0	0.0	0.2499982101396292	0.2499982101396292	0.0	0.0	0.0	0.2499982101396292	0.0	1567024562957	463.9350001811981	0.49986324831162543
45	0.0	live	phase_1	MITIGATION	0.2851190603973919	0.4894800015985665	0.0	0.5137452977209824	1567024564412	mouseout	0.5367405076442603	0.49604132030340786	nY9fN95eZQaX	0.0	0.0	0.24999865760552276	0.24999865760552276	0.0	0.0	0.0	0.24999865760552276	0.0	1567024564422	465.4010000228882	0.49988604545418003
46	0.0	live	phase_1	MITIGATION	0.2852041533142634	0.4696127497299678	0.0	0.49531788486745154	1567024565080	mouseout	0.5176104428363701	0.4964400068475896	nY9fN95eZQaX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1567024565091	466.06900000572205	0.4999050414854681
