	age	appMode	appPhase	appType	first_name	gender	id	interactionAt	interactionType	last_name	occupation	participantId	party	policy_strength_ban_abortion_after_6_weeks	political_experience	processed_at	relativeInteractionAt	religion
0	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320085480	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320085488	34.80999994277954	0.0
1	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320086348	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320086355	35.67799997329712	0.0
2	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320088712	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320088719	38.04199981689453	0.0
3	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320090778	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320090785	40.10800004005432	0.0
4	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320094479	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320094487	43.80900001525879	0.0
5	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320097778	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320097786	47.10800004005432	0.0
6	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320100274	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320100280	49.603999853134155	0.0
7	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320105874	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320105884	55.2039999961853	0.0
8	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584320109474	mouseout	0.0	0.0	hoMzF8Cf1Y5j	0.0	0.0	0.0	1584320109483	58.80399990081787	0.0
9	0.5317910130211383	live	phase_1	CONTROL	0.03987969628794852	0.871264951042052	0.8769234938233903	1584320147183	mouseout	0.8261957623518833	0.24029292445401873	hoMzF8Cf1Y5j	0.6314038002050406	0.6396452698333525	0.06350194702506273	1584320147191	96.51300001144409	0.06908807492018998
10	0.7672502381507387	live	phase_1	CONTROL	0.07328948108375066	0.8888970057580388	0.8319861811715761	1584320156735	mouseout	0.7802791069217521	0.21568490165551613	hoMzF8Cf1Y5j	0.7639988931423208	0.6968938023830765	0.3069059607840947	1584320156743	106.06499981880188	0.0837719569440959
11	0.7204362383498346	live	phase_1	CONTROL	0.11103593103813136	0.9039076705443266	0.7839836866493208	1584320162232	add_to_list_via_scatterplot_click	0.7335460450457181	0.06004322590292499	hoMzF8Cf1Y5j	0.8524986000973714	0.7672755031614831	0.11064610546442966	1584320162240	111.56200003623962	0.09951346546677231
12	0.852702854322822	live	phase_1	CONTROL	0.699234809468583	0.9167354833364496	0.9657481809164977	1584320169008	mouseout	0.9559768233942578	0.12227757812485163	hoMzF8Cf1Y5j	0.9095639778651932	0.8334231930759228	0.016822900504081306	1584320169017	118.33799982070923	0.11619773365444508
13	0.7464050848449642	live	phase_1	CONTROL	0.5323002360337761	0.9277332637344196	0.9457330820067953	1584320170474	mouseout	0.9339820300622182	0.12239548790228283	hoMzF8Cf1Y5j	0.8341521497291794	0.7009169459386635	0.00038663197973376473	1584320170483	119.80399990081787	0.1337117188617778
14	0.7428244565869577	live	phase_1	CONTROL	0.5476368553684806	0.9371881524839015	0.9202792121493354	1584320173341	mouseout	0.9071548187309901	0.14749800562900983	hoMzF8Cf1Y5j	0.8946335456877145	0.7862502243482381	0.0002461323245469549	1584320173351	122.6710000038147	0.15194555375335095
15	0.8394295617623087	live	phase_1	CONTROL	0.5576017352470047	0.7998151958224244	0.8896506404547527	1584320177912	mouseout	0.8758861817961525	0.1566905822869843	hoMzF8Cf1Y5j	0.9341924689160159	0.8544036827022821	1.0387070474071614e-05	1584320177920	127.24199986457825	0.17079352945159165
16	0.9014530941606812	live	phase_1	CONTROL	0.5632001116965574	0.539424085492831	0.8543622799001601	1584320178846	mouseout	0.8407201649361353	0.22679804029949624	hoMzF8Cf1Y5j	0.9594857017445702	0.9051620998522407	6.119631473233689e-05	1584320178854	128.17599987983704	0.19015479292960946
17	0.9402494823669633	live	phase_1	CONTROL	0.8851548526683026	0.17915276145807157	0.9602809685672299	1584320181467	add_to_list_via_scatterplot_click	0.9570947966658563	0.24154100265858292	hoMzF8Cf1Y5j	0.9753591487561788	0.9311776582928	0.00023728186907312487	1584320181476	130.79699993133545	0.20993382099813662
18	0.9640878556390247	live	phase_1	CONTROL	0.9981289199721926	0.20293811980967358	0.9989657194494128	1584320184596	mouseout	0.9989251640538044	0.280978265765927	hoMzF8Cf1Y5j	0.9851681018875617	0.9521144289391125	0.0006872908058154215	1584320184604	133.92599987983704	0.23004071896786127
19	0.9807738334979546	live	phase_1	CONTROL	0.9949299671245333	0.5260795798278615	0.9978273750442578	1584320186649	mouseout	0.9977968911400804	0.19519268479423646	hoMzF8Cf1Y5j	0.9699231627404866	0.9755712362286701	0.0016131124079949988	1584320186655	135.97899985313416	0.08632089314095315
20	0.964244997284695	live	phase_1	CONTROL	0.992938838542189	0.7511361250620812	0.9958257231730469	1584320191166	mouseout	0.9958510367748689	0.28227698789531597	hoMzF8Cf1Y5j	0.9446439607327238	0.9498957552345698	0.003239051822047534	1584320191175	140.49599981307983	0.09597045515316904
