	committee_size	interactionAt	interactionType	participant_id	phase	politician_id	relativeInteractionAt
0	9	1582749942668	remove_from_committee	CnOeEROhOZaX	phase_2	p135	1696.8919999599457
1	10	1582749952009	add_to_committee	CnOeEROhOZaX	phase_2	p071	1706.2330000400543
