	app_type	pid	phase_1	phase_2	phase_1_union_phase_2	phase_1_intersection_phase_2	phase_2_minus_phase_1	phase_1_minus_phase_2	no_of_changes	changes_in_age	changes_in_age_count	raw_age	raw_age_count	changes_in_policy_strength_increase_budget_for_medicare_coverage	changes_in_policy_strength_increase_budget_for_medicare_coverage_count	raw_policy_strength_increase_budget_for_medicare_coverage	raw_policy_strength_increase_budget_for_medicare_coverage_count	changes_in_policy_strength_legalize_medical_marijuana	changes_in_policy_strength_legalize_medical_marijuana_count	raw_policy_strength_legalize_medical_marijuana	raw_policy_strength_legalize_medical_marijuana_count	changes_in_education	changes_in_education_count	raw_education	raw_education_count	changes_in_policy_strength_budget_for_free_school_lunch_program	changes_in_policy_strength_budget_for_free_school_lunch_program_count	raw_policy_strength_budget_for_free_school_lunch_program	raw_policy_strength_budget_for_free_school_lunch_program_count	changes_in_policy_strength_increase_budget_for_veterans_affairs	changes_in_policy_strength_increase_budget_for_veterans_affairs_count	raw_policy_strength_increase_budget_for_veterans_affairs	raw_policy_strength_increase_budget_for_veterans_affairs_count	changes_in_party	changes_in_party_count	raw_party	raw_party_count	changes_in_political_experience	changes_in_political_experience_count	raw_political_experience	raw_political_experience_count	changes_in_policy_strength_ban_alcohol_sales_on_sundays	changes_in_policy_strength_ban_alcohol_sales_on_sundays_count	raw_policy_strength_ban_alcohol_sales_on_sundays	raw_policy_strength_ban_alcohol_sales_on_sundays_count	changes_in_gender	changes_in_gender_count	raw_gender	raw_gender_count	changes_in_policy_strength_ban_abortion_after_6_weeks	changes_in_policy_strength_ban_abortion_after_6_weeks_count	raw_policy_strength_ban_abortion_after_6_weeks	raw_policy_strength_ban_abortion_after_6_weeks_count	changes_in_policy_strength_increase_gun_control_legislation	changes_in_policy_strength_increase_gun_control_legislation_count	raw_policy_strength_increase_gun_control_legislation	raw_policy_strength_increase_gun_control_legislation_count	changes_in_occupation	changes_in_occupation_count	raw_occupation	raw_occupation_count	changes_in_religion	changes_in_religion_count	raw_religion	raw_religion_count
8	CONTROL	dxNzpa5cz1lD	['p33', 'p93', 'p34', 'p45', 'p12', 'p90', 'p44', 'p92', 'p78', 'p19']	['p93', 'p34', 'p45', 'p12', 'p90', 'p92', 'p78', 'p27', 'p22', 'p20']	['p33', 'p12', 'p34', 'p27', 'p20', 'p19', 'p45', 'p90', 'p92', 'p78', 'p93', 'p44', 'p22']	['p92', 'p12', 'p34', 'p78', 'p45', 'p93', 'p90']	['p22', 'p27', 'p20']	['p33', 'p44', 'p19']	3	[[74, 44, 75], [48, 65, 63]]	[{74: 1, 44: 1, 75: 1}, {48: 1, 65: 1, 63: 1}]	[[48, 54, 36, 37, 61, 61, 65, 63, 51, 63], [54, 36, 37, 61, 61, 63, 51, 44, 74, 75]]	[{48: 1, 54: 1, 36: 1, 37: 1, 61: 2, 65: 1, 63: 2, 51: 1}, {54: 1, 36: 1, 37: 1, 61: 2, 63: 1, 51: 1, 44: 1, 74: 1, 75: 1}]	[[-2, -1, 1], [-2, 3, -2]]	[{-2: 1, -1: 1, 1: 1}, {-2: 2, 3: 1}]	[[-2, 2, 1, -2, 2, -1, 3, -1, 2, -2], [2, 1, -2, 2, -1, -1, 2, -1, -2, 1]]	[{-2: 3, 2: 3, 1: 1, -1: 2, 3: 1}, {2: 3, 1: 2, -2: 2, -1: 3}]	[[0, -2, 1], [-2, 2, -1]]	[{0: 1, -2: 1, 1: 1}, {-2: 1, 2: 1, -1: 1}]	[[-2, 1, 2, -2, 2, -1, 2, -2, 1, -1], [1, 2, -2, 2, -1, -2, 1, -2, 0, 1]]	[{-2: 3, 1: 2, 2: 3, -1: 2}, {1: 3, 2: 2, -2: 3, -1: 1, 0: 1}]	[['PhD', 'Bachelor Degree', 'Law Degree'], ['Medical Degree', 'Master Degree', 'Law Degree']]	[{'PhD': 1, 'Bachelor Degree': 1, 'Law Degree': 1}, {'Medical Degree': 1, 'Master Degree': 1, 'Law Degree': 1}]	[['Medical Degree', 'Law Degree', 'Law Degree', 'Bachelor Degree', 'Master Degree', 'Bachelor Degree', 'Master Degree', 'Law Degree', 'Bachelor Degree', 'Law Degree'], ['Law Degree', 'Law Degree', 'Bachelor Degree', 'Master Degree', 'Bachelor Degree', 'Law Degree', 'Bachelor Degree', 'Bachelor Degree', 'PhD', 'Law Degree']]	[{'Medical Degree': 1, 'Law Degree': 4, 'Bachelor Degree': 3, 'Master Degree': 2}, {'Law Degree': 4, 'Bachelor Degree': 4, 'Master Degree': 1, 'PhD': 1}]	[[-2, -1, 2], [-3, 3, -2]]	[{-2: 1, -1: 1, 2: 1}, {-3: 1, 3: 1, -2: 1}]	[[-3, 0, 3, -2, 1, -2, 3, 0, 1, -2], [0, 3, -2, 1, -2, 0, 1, -1, -2, 2]]	[{-3: 1, 0: 2, 3: 2, -2: 3, 1: 2}, {0: 2, 3: 1, -2: 3, 1: 2, -1: 1, 2: 1}]	[[-1, -1, 3], [-1, 2, -1]]	[{-1: 2, 3: 1}, {-1: 2, 2: 1}]	[[-1, 2, 1, -2, 2, -2, 2, -1, 2, -1], [2, 1, -2, 2, -2, -1, 2, -1, -1, 3]]	[{-1: 3, 2: 4, 1: 1, -2: 2}, {2: 3, 1: 1, -2: 2, -1: 3, 3: 1}]	[['Republican', 'Republican', 'Democrat'], ['Republican', 'Democrat', 'Republican']]	[{'Republican': 2, 'Democrat': 1}, {'Republican': 2, 'Democrat': 1}]	[['Republican', 'Democrat', 'Democrat', 'Republican', 'Democrat', 'Republican', 'Democrat', 'Republican', 'Democrat', 'Republican'], ['Democrat', 'Democrat', 'Republican', 'Democrat', 'Republican', 'Republican', 'Democrat', 'Republican', 'Republican', 'Democrat']]	[{'Republican': 5, 'Democrat': 5}, {'Democrat': 5, 'Republican': 5}]	[[9, 11, 6], [5, 9, 11]]	[{9: 1, 11: 1, 6: 1}, {5: 1, 9: 1, 11: 1}]	[[5, 9, 7, 10, 8, 11, 9, 5, 8, 11], [9, 7, 10, 8, 11, 5, 8, 11, 9, 6]]	[{5: 2, 9: 2, 7: 1, 10: 1, 8: 2, 11: 2}, {9: 2, 7: 1, 10: 1, 8: 2, 11: 2, 5: 1, 6: 1}]	[[1, 3, -3], [2, -3, 1]]	[{1: 1, 3: 1, -3: 1}, {2: 1, -3: 1, 1: 1}]	[[2, -2, -1, 1, -3, 3, -3, 2, -2, 1], [-2, -1, 1, -3, 3, 2, -2, 3, 1, -3]]	[{2: 2, -2: 2, -1: 1, 1: 2, -3: 2, 3: 1}, {-2: 2, -1: 1, 1: 2, -3: 2, 3: 2, 2: 1}]	[['Male', 'Male', 'Female'], ['Male', 'Female', 'Male']]	[{'Male': 2, 'Female': 1}, {'Male': 2, 'Female': 1}]	[['Male', 'Male', 'Male', 'Male', 'Female', 'Female', 'Female', 'Male', 'Female', 'Male'], ['Male', 'Male', 'Male', 'Female', 'Female', 'Male', 'Female', 'Male', 'Male', 'Female']]	[{'Male': 6, 'Female': 4}, {'Male': 6, 'Female': 4}]	[[2, 3, -2], [2, -2, 3]]	[{2: 1, 3: 1, -2: 1}, {2: 1, -2: 1, 3: 1}]	[[2, -2, -2, 2, -3, 2, -2, -1, 0, 3], [-2, -2, 2, -3, 2, -1, 0, 3, 2, -2]]	[{2: 3, -2: 3, -3: 1, -1: 1, 0: 1, 3: 1}, {-2: 3, 2: 3, -3: 1, -1: 1, 0: 1, 3: 1}]	[[-1, -2, 2], [-2, 1, -2]]	[{-1: 1, -2: 1, 2: 1}, {-2: 2, 1: 1}]	[[-2, 2, 3, -1, 3, -2, 1, -2, 1, -2], [2, 3, -1, 3, -2, -2, 1, -2, -1, 2]]	[{-2: 4, 2: 1, 3: 2, -1: 1, 1: 2}, {2: 2, 3: 2, -1: 2, -2: 3, 1: 1}]	[['Engineer', 'Educator', 'Career Politician'], ['Doctor', 'Business', 'Career Politician']]	[{'Engineer': 1, 'Educator': 1, 'Career Politician': 1}, {'Doctor': 1, 'Business': 1, 'Career Politician': 1}]	[['Doctor', 'Judge', 'Judge', 'Business', 'Business', 'Business', 'Business', 'Judge', 'Business', 'Career Politician'], ['Judge', 'Judge', 'Business', 'Business', 'Business', 'Judge', 'Business', 'Educator', 'Engineer', 'Career Politician']]	[{'Doctor': 1, 'Judge': 3, 'Business': 5, 'Career Politician': 1}, {'Judge': 3, 'Business': 4, 'Educator': 1, 'Engineer': 1, 'Career Politician': 1}]	[['Christian', 'Christian', 'Christian'], ['Christian', 'Christian', 'Christian']]	[{'Christian': 3}, {'Christian': 3}]	[['Christian', 'Christian', 'Christian', 'Christian', 'Christian', 'Mormon', 'Christian', 'Jewish', 'Christian', 'Christian'], ['Christian', 'Christian', 'Christian', 'Christian', 'Mormon', 'Jewish', 'Christian', 'Christian', 'Christian', 'Christian']]	[{'Christian': 8, 'Mormon': 1, 'Jewish': 1}, {'Christian': 8, 'Mormon': 1, 'Jewish': 1}]
