	app_type	pid	phase_1	phase_2	phase_1_union_phase_2	phase_1_intersection_phase_2	phase_2_minus_phase_1	phase_1_minus_phase_2	no_of_changes	changes_in_policy_strength_ban_abortion_after_6_weeks	changes_in_policy_strength_ban_abortion_after_6_weeks_count	raw_policy_strength_ban_abortion_after_6_weeks	raw_policy_strength_ban_abortion_after_6_weeks_count	changes_in_occupation	changes_in_occupation_count	raw_occupation	raw_occupation_count	changes_in_gender	changes_in_gender_count	raw_gender	raw_gender_count	changes_in_policy_strength_budget_for_free_school_lunch_program	changes_in_policy_strength_budget_for_free_school_lunch_program_count	raw_policy_strength_budget_for_free_school_lunch_program	raw_policy_strength_budget_for_free_school_lunch_program_count	changes_in_religion	changes_in_religion_count	raw_religion	raw_religion_count	changes_in_age	changes_in_age_count	raw_age	raw_age_count	changes_in_education	changes_in_education_count	raw_education	raw_education_count	changes_in_party	changes_in_party_count	raw_party	raw_party_count	changes_in_policy_strength_ban_alcohol_sales_on_sundays	changes_in_policy_strength_ban_alcohol_sales_on_sundays_count	raw_policy_strength_ban_alcohol_sales_on_sundays	raw_policy_strength_ban_alcohol_sales_on_sundays_count	changes_in_political_experience	changes_in_political_experience_count	raw_political_experience	raw_political_experience_count	changes_in_policy_strength_legalize_medical_marijuana	changes_in_policy_strength_legalize_medical_marijuana_count	raw_policy_strength_legalize_medical_marijuana	raw_policy_strength_legalize_medical_marijuana_count	changes_in_policy_strength_increase_gun_control_legislation	changes_in_policy_strength_increase_gun_control_legislation_count	raw_policy_strength_increase_gun_control_legislation	raw_policy_strength_increase_gun_control_legislation_count	changes_in_policy_strength_increase_budget_for_medicare_coverage	changes_in_policy_strength_increase_budget_for_medicare_coverage_count	raw_policy_strength_increase_budget_for_medicare_coverage	raw_policy_strength_increase_budget_for_medicare_coverage_count	changes_in_policy_strength_increase_budget_for_veterans_affairs	changes_in_policy_strength_increase_budget_for_veterans_affairs_count	raw_policy_strength_increase_budget_for_veterans_affairs	raw_policy_strength_increase_budget_for_veterans_affairs_count
24	PILOT	nbwOx66VjVnd	['p89', 'p23', 'p33', 'p45', 'p99', 'p09', 'p78', 'p93', 'p72', 'p91']	['p89', 'p23', 'p33', 'p45', 'p78', 'p72', 'p91', 'p02', 'p28', 'p44']	['p91', 'p23', 'p33', 'p99', 'p28', 'p02', 'p09', 'p44', 'p93', 'p45', 'p72', 'p89', 'p78']	['p91', 'p23', 'p33', 'p72', 'p45', 'p89', 'p78']	['p28', 'p02', 'p44']	['p93', 'p09', 'p99']	3	[[-1, -2, -2], [-2, -3, 2]]	[{-1: 1, -2: 2}, {-2: 1, -3: 1, 2: 1}]	[[-1, -2, 2, 2, 2, -3, 0, -2, -2, -2], [-1, -2, 2, 2, 0, -2, -2, -2, -1, -2]]	[{-1: 1, -2: 4, 2: 3, -3: 1, 0: 1}, {-1: 2, -2: 5, 2: 2, 0: 1}]	[['Career Politician', 'Engineer', 'Business'], ['Judge', 'Career Politician', 'Career Politician']]	[{'Career Politician': 1, 'Engineer': 1, 'Business': 1}, {'Judge': 1, 'Career Politician': 2}]	[['Business', 'Business', 'Doctor', 'Business', 'Career Politician', 'Career Politician', 'Business', 'Judge', 'Business', 'Financier'], ['Business', 'Business', 'Doctor', 'Business', 'Business', 'Business', 'Financier', 'Engineer', 'Career Politician', 'Business']]	[{'Business': 5, 'Doctor': 1, 'Career Politician': 2, 'Judge': 1, 'Financier': 1}, {'Business': 6, 'Doctor': 1, 'Financier': 1, 'Engineer': 1, 'Career Politician': 1}]	[['Female', 'Female', 'Female'], ['Male', 'Male', 'Male']]	[{'Female': 3}, {'Male': 3}]	[['Male', 'Male', 'Male', 'Male', 'Male', 'Male', 'Female', 'Male', 'Male', 'Male'], ['Male', 'Male', 'Male', 'Male', 'Female', 'Male', 'Male', 'Female', 'Female', 'Female']]	[{'Male': 9, 'Female': 1}, {'Male': 6, 'Female': 4}]	[[1, 1, 3], [0, 1, -2]]	[{1: 2, 3: 1}, {0: 1, 1: 1, -2: 1}]	[[-3, 2, -3, -2, -2, 1, 1, 0, 2, 2], [-3, 2, -3, -2, 1, 2, 2, 1, 1, 3]]	[{-3: 2, 2: 3, -2: 2, 1: 2, 0: 1}, {-3: 2, 2: 3, -2: 1, 1: 3, 3: 1}]	[['Christian', 'Jewish', 'Christian'], ['Christian', 'Christian', 'Christian']]	[{'Christian': 2, 'Jewish': 1}, {'Christian': 3}]	[['Christian', 'Christian', 'Christian', 'Christian', 'Christian', 'Christian', 'Christian', 'Christian', 'Jewish', 'Christian'], ['Christian', 'Christian', 'Christian', 'Christian', 'Christian', 'Jewish', 'Christian', 'Jewish', 'Christian', 'Christian']]	[{'Christian': 9, 'Jewish': 1}, {'Christian': 8, 'Jewish': 2}]	[[59, 45, 65], [54, 46, 39]]	[{59: 1, 45: 1, 65: 1}, {54: 1, 46: 1, 39: 1}]	[[59, 45, 48, 37, 39, 46, 51, 54, 56, 65], [59, 45, 48, 37, 51, 56, 65, 45, 59, 65]]	[{59: 1, 45: 1, 48: 1, 37: 1, 39: 1, 46: 1, 51: 1, 54: 1, 56: 1, 65: 1}, {59: 2, 45: 2, 48: 1, 37: 1, 51: 1, 56: 1, 65: 2}]	[['Law Degree', 'PhD', 'Master Degree'], ['Law Degree', 'Master Degree', 'Master Degree']]	[{'Law Degree': 1, 'PhD': 1, 'Master Degree': 1}, {'Law Degree': 1, 'Master Degree': 2}]	[['Bachelor Degree', 'Bachelor Degree', 'Medical Degree', 'Bachelor Degree', 'Master Degree', 'Master Degree', 'Bachelor Degree', 'Law Degree', 'Bachelor Degree', 'Bachelor Degree'], ['Bachelor Degree', 'Bachelor Degree', 'Medical Degree', 'Bachelor Degree', 'Bachelor Degree', 'Bachelor Degree', 'Bachelor Degree', 'PhD', 'Law Degree', 'Master Degree']]	[{'Bachelor Degree': 6, 'Medical Degree': 1, 'Master Degree': 2, 'Law Degree': 1}, {'Bachelor Degree': 6, 'Medical Degree': 1, 'PhD': 1, 'Law Degree': 1, 'Master Degree': 1}]	[['Democrat', 'Democrat', 'Democrat'], ['Democrat', 'Democrat', 'Republican']]	[{'Democrat': 3}, {'Democrat': 2, 'Republican': 1}]	[['Republican', 'Democrat', 'Republican', 'Republican', 'Republican', 'Democrat', 'Democrat', 'Democrat', 'Democrat', 'Democrat'], ['Republican', 'Democrat', 'Republican', 'Republican', 'Democrat', 'Democrat', 'Democrat', 'Democrat', 'Democrat', 'Democrat']]	[{'Republican': 4, 'Democrat': 6}, {'Republican': 3, 'Democrat': 7}]	[[-1, -1, -3], [-2, -1, 2]]	[{-1: 2, -3: 1}, {-2: 1, -1: 1, 2: 1}]	[[2, -3, 2, 1, 2, -1, -2, -2, -1, -1], [2, -3, 2, 1, -2, -1, -1, -1, -1, -3]]	[{2: 3, -3: 1, 1: 1, -1: 3, -2: 2}, {2: 2, -3: 2, 1: 1, -2: 1, -1: 4}]	[[7, 5, 9], [9, 5, 7]]	[{7: 1, 5: 1, 9: 1}, {9: 1, 5: 1, 7: 1}]	[[6, 15, 5, 10, 7, 5, 8, 9, 6, 13], [6, 15, 5, 10, 8, 6, 13, 5, 7, 9]]	[{6: 2, 15: 1, 5: 2, 10: 1, 7: 1, 8: 1, 9: 1, 13: 1}, {6: 2, 15: 1, 5: 2, 10: 1, 8: 1, 13: 1, 7: 1, 9: 1}]	[[2, 3, 2], [1, 2, -1]]	[{2: 2, 3: 1}, {1: 1, 2: 1, -1: 1}]	[[-2, 3, -2, -2, -1, 2, 1, 1, 2, 2], [-2, 3, -2, -2, 1, 2, 2, 3, 2, 2]]	[{-2: 3, 3: 1, -1: 1, 2: 3, 1: 2}, {-2: 3, 3: 2, 1: 1, 2: 4}]	[[3, 2, 1], [2, 1, -2]]	[{3: 1, 2: 1, 1: 1}, {2: 1, 1: 1, -2: 1}]	[[-3, 2, -2, -1, -2, 1, 1, 2, 2, 2], [-3, 2, -2, -1, 1, 2, 2, 2, 3, 1]]	[{-3: 1, 2: 4, -2: 2, -1: 1, 1: 2}, {-3: 1, 2: 4, -2: 1, -1: 1, 1: 2, 3: 1}]	[[2, 0, 3], [2, 2, -1]]	[{2: 1, 0: 1, 3: 1}, {2: 2, -1: 1}]	[[-2, 1, -2, -2, -1, 2, 2, 2, 2, 1], [-2, 1, -2, -2, 2, 2, 1, 0, 2, 3]]	[{-2: 3, 1: 2, -1: 1, 2: 4}, {-2: 3, 1: 2, 2: 3, 0: 1, 3: 1}]	[[1, 3, 2], [2, 2, -1]]	[{1: 1, 3: 1, 2: 1}, {2: 2, -1: 1}]	[[-3, 3, -1, -2, -1, 2, 2, 2, 1, 2], [-3, 3, -1, -2, 2, 1, 2, 3, 1, 2]]	[{-3: 1, 3: 1, -1: 2, -2: 1, 2: 4, 1: 1}, {-3: 1, 3: 2, -1: 1, -2: 1, 2: 3, 1: 2}]
