	age	appMode	appPhase	appType	first_name	gender	id	interactionAt	interactionType	last_name	occupation	participantId	party	policy_strength_ban_abortion_after_6_weeks	political_experience	processed_at	relativeInteractionAt	religion
0	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392858108	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392858124	18.67199993133545	0.0
1	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392865933	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392865947	26.496999979019165	0.0
2	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392866875	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392866886	27.438999891281128	0.0
3	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392869026	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392869038	29.58999991416931	0.0
4	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392870147	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392870157	30.710999965667725	0.0
5	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392875506	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392875524	36.0699999332428	0.0
6	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392877536	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392877552	38.09999990463257	0.0
7	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392877879	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392877925	38.442999839782715	0.0
8	0.0	live	phase_1	CONTROL	0.0	0.0	0.0	1584392878188	mouseout	0.0	0.0	r9cpBWj7l0iV	0.0	0.0	0.0	1584392878206	38.751999855041504	0.0
9	0.9911976519909454	live	phase_1	CONTROL	0.9750605334652009	0.6379498077996416	0.8769234938233901	1584392880037	mouseout	0.7026206399789767	0.4477615040919647	r9cpBWj7l0iV	0.8749135246717683	0.8437029630116749	0.7987444092457798	1584392880050	40.60099983215332	0.44831448719095157
10	0.9971227587206886	live	phase_1	CONTROL	0.9995711729887204	0.53106123047733	0.9901426420732989	1584392881952	mouseout	0.9668812480117087	0.857265530587225	r9cpBWj7l0iV	0.9265732232532228	0.8863854094093343	0.8352066136835127	1584392881965	42.51599979400635	0.40238002074068224
11	0.9923417190870166	live	phase_1	CONTROL	0.9992028979268255	0.4209002580460812	0.9803960499521408	1584392885435	mouseout	0.9465665555296419	0.9005143608584509	r9cpBWj7l0iV	0.957417202484989	0.9227561871965385	0.8647052564248998	1584392885450	45.99899983406067	0.32514360449113133
12	0.983835909115362	live	phase_1	CONTROL	0.9986388590662394	0.3106254783458213	0.9657481809164977	1584392900144	mouseout	0.9209321584091006	0.8592416927087315	r9cpBWj7l0iV	0.9755344495966493	0.9501179555323064	0.8886284390927897	1584392900158	60.70799994468689	0.2735681889591448
13	0.9663814339552006	live	phase_1	CONTROL	0.99782393606894	0.20264852988863558	0.9457330820067953	1584392902027	mouseout	0.8904293426316838	0.9107788885479894	r9cpBWj7l0iV	0.9454014986358388	0.8871653618847328	0.9080806721892739	1584392902041	62.59099984169006	0.23264285017744757
14	0.9593610768106269	live	phase_1	CONTROL	0.9966984627550787	0.09871222681996705	0.9202792121493354	1584392903126	mouseout	0.8556989959764346	0.9512286346655526	r9cpBWj7l0iV	0.8946335456877145	0.7862502243482381	0.9239396916583992	1584392903141	63.68999981880188	0.200546579722507
15	0.9529757028653231	live	phase_1	CONTROL	0.995198575646354	0.47816060966638485	0.889650640454753	1584392903404	mouseout	0.8174738833871935	0.9030237167686139	r9cpBWj7l0iV	0.9341924689160159	0.8544036827022821	0.9369036030946073	1584392903443	63.96799993515015	0.17562998406467456
16	0.9615033142732801	live	phase_1	CONTROL	0.9996400631646666	0.7399473406850811	0.9744741985720935	1584392904934	mouseout	0.953898114985928	0.8386358653244586	r9cpBWj7l0iV	0.9594857017445702	0.9046745720918574	0.9475286890688164	1584392904953	65.49799990653992	0.1564953468445105
17	0.9684018525407236	live	phase_1	CONTROL	0.9983792989111494	0.673558511291301	0.9602809685672299	1584392917726	mouseout	0.9339820300622182	0.7953147996289585	r9cpBWj7l0iV	0.9239264593856873	0.8270404760716983	0.9562592790258877	1584392917745	78.28999996185303	0.14200515036666972
18	0.9122185116541154	live	phase_1	CONTROL	0.9953778906119101	0.6018479058011303	0.9417520230068599	1584392920853	mouseout	0.9097751425662898	0.7066203864699196	r9cpBWj7l0iV	0.8703774204490402	0.720782020709168	0.9634512065206262	1584392920869	81.41699981689453	0.13125754541180545
19	0.9279182904922672	live	phase_1	CONTROL	0.9935117611875381	0.5260795798278615	0.918687557773276	1584392922586	mouseout	0.8814033994099808	0.6780129473346703	r9cpBWj7l0iV	0.7964590939310776	0.5918535889279047	0.9693902010585108	1584392922606	83.14999985694885	0.36338236689233394
20	0.9406809273668826	live	phase_1	CONTROL	0.991127447917407	0.4475066639983939	0.8910965932916777	1584392923701	mouseout	0.8491478448799451	0.6835598296059395	r9cpBWj7l0iV	0.8606222064053746	0.7029419666413843	0.9743063177187563	1584392923721	84.2649998664856	0.32892495696247004
21	0.9626017269285743	live	phase_1	CONTROL	0.9985722268944174	0.36731571571736754	0.9618708571471366	1584392925251	mouseout	0.9455112976899883	0.582021419002383	r9cpBWj7l0iV	0.9062425157390238	0.7915653859763121	0.9783852784595002	1584392925268	85.81499981880188	0.8223881642800118
