	committee_size	interactionAt	interactionType	participant_id	phase	politician_id	relativeInteractionAt
0	9	1566848108388	remove_from_committee	QBeuqPWNLnaC	phase_2	p71	1245.0199999809265
1	10	1566848110080	add_to_committee	QBeuqPWNLnaC	phase_2	p90	1246.7119998931885
